pair,point_index,I,Q,abs_s,phase_rad
1,206,1.049521565437317,0.8540912866592407,1.3531324555509092,0.6830937485727763
1,207,0.24314233660697937,0.7670121192932129,0.8046277319315855,1.2638176811903812
1,208,1.7031716108322144,-0.6686630249023438,1.8297277876275346,-0.37410974056868757
1,209,0.9915187358856201,-0.11023557931184769,0.9976278296832124,-0.11072380123791363
1,210,0.8648236989974976,-0.9669473767280579,1.2972691546895683,-0.8410918407647437
1,211,0.8611641526222229,-1.0869314670562744,1.3867313048455552,-0.9007747575160593
1,212,0.7705761790275574,-1.1187670230865479,1.3584650527822373,-0.9676452758649855
1,213,0.62369704246521,-1.2038273811340332,1.355801742272031,-1.0927776690583688
1,214,-0.12767106294631958,0.29674839973449707,0.3230472303840848,1.9770913185943786
1,215,0.3948556184768677,0.2275550365447998,0.45573265638930777,0.5228102280502015
1,216,1.8651524782180786,0.8450368642807007,2.0476525752667123,0.4254005495248626
1,217,-0.18489202857017517,0.14728820323944092,0.23638713383409285,2.4689176910623
1,218,0.08392149955034256,-1.034163475036621,1.0375629673357651,-1.4898245915691575
1,219,1.189073085784912,0.7303236126899719,1.3954452273703133,0.550792200758792
1,220,-0.07974252104759216,0.2695988118648529,0.28114478302462953,1.8583790726630771
1,221,0.2544185221195221,1.2983449697494507,1.32303758256188,1.377292209090924
1,222,0.6130578517913818,0.8445948958396912,1.043638092310511,0.9429245058327262
1,223,-0.15487372875213623,0.08832959085702896,0.17829186318663115,2.6232728578768643
1,224,1.5870320796966553,1.966138243675232,2.5267311719351184,0.8916912234309782
1,225,0.8286622166633606,0.36757636070251465,0.9065282401959354,0.41750060342208767
1,226,-3.0567355155944824,0.3487892746925354,3.0765704884558085,3.027978883090262
1,227,-0.09510980546474457,1.712033987045288,1.7146738021832977,1.6262929722710193
1,228,-0.9526222348213196,-0.9271064400672913,1.3292913425920636,-2.3697678468685197
1,229,0.9617893695831299,-1.7166494131088257,1.967720508347156,-1.060101509840289
1,230,1.2413547039031982,1.1591477394104004,1.6984066011067074,0.7511658089625614
1,231,0.5017629265785217,0.6996326446533203,0.8609598550183639,0.9486326118044475
1,232,2.6250035762786865,1.7736363410949707,3.1680324565775284,0.594209852795274
1,233,1.11996591091156,0.845588743686676,1.403333162528974,0.6467016717033934
1,234,1.2409796714782715,-0.31469908356666565,1.2802601525549477,-0.24835390185586267
1,235,1.0555349588394165,1.0250742435455322,1.4713705359672573,0.7707589225238686
1,236,-0.1729375272989273,-0.8234540224075317,0.8414178007193638,-1.7778026905955913
1,237,1.1299660205841064,0.4434889853000641,1.2138804256421478,0.3740067956797733
1,238,0.2221134454011917,-1.449093222618103,1.4660168997885759,-1.41870251184056
1,239,0.5060350298881531,0.842985987663269,0.9832074180306621,1.0301645155185835
1,240,-0.039070479571819305,0.01495522540062666,0.0418349272827801,2.77602252510853
1,241,0.08954820781946182,0.31796973943710327,0.3303386697336188,1.2962814567598322
1,242,0.7273454070091248,0.012906508520245552,0.7274599089018258,0.01774281381649079
1,243,0.923760712146759,0.23436833918094635,0.9530280015384242,0.2484683943503229
1,244,0.6226724982261658,-0.2974414825439453,0.690067008039911,-0.4456369972653402
1,245,0.7371137738227844,0.08603838086128235,0.7421181297748345,0.11619753777690894
